variant,curve,x,y
with_ttl,precision_recall,1.000000,0.599127
with_ttl,precision_recall,1.000000,0.599153
with_ttl,precision_recall,1.000000,0.599170
with_ttl,precision_recall,1.000000,0.599178
with_ttl,precision_recall,1.000000,0.599186
with_ttl,precision_recall,1.000000,0.599203
with_ttl,precision_recall,1.000000,0.599212
with_ttl,precision_recall,1.000000,0.599220
with_ttl,precision_recall,1.000000,0.599229
with_ttl,precision_recall,1.000000,0.599237
with_ttl,precision_recall,1.000000,0.599254
with_ttl,precision_recall,1.000000,0.599263
with_ttl,precision_recall,1.000000,0.599280
with_ttl,precision_recall,1.000000,0.599305
with_ttl,precision_recall,1.000000,0.599314
with_ttl,precision_recall,1.000000,0.599322
with_ttl,precision_recall,1.000000,0.599331
with_ttl,precision_recall,1.000000,0.599339
with_ttl,precision_recall,1.000000,0.599348
with_ttl,precision_recall,1.000000,0.599356
with_ttl,precision_recall,1.000000,0.599365
with_ttl,precision_recall,1.000000,0.599382
with_ttl,precision_recall,1.000000,0.599399
with_ttl,precision_recall,1.000000,0.599407
with_ttl,precision_recall,1.000000,0.599416
with_ttl,precision_recall,1.000000,0.599458
with_ttl,precision_recall,1.000000,0.599467
with_ttl,precision_recall,1.000000,0.599475
with_ttl,precision_recall,1.000000,0.599492
with_ttl,precision_recall,1.000000,0.599509
with_ttl,precision_recall,1.000000,0.599518
with_ttl,precision_recall,1.000000,0.599526
with_ttl,precision_recall,1.000000,0.599535
with_ttl,precision_recall,1.000000,0.599543
with_ttl,precision_recall,1.000000,0.599552
with_ttl,precision_recall,1.000000,0.599560
with_ttl,precision_recall,1.000000,0.599569
with_ttl,precision_recall,1.000000,0.599577
with_ttl,precision_recall,1.000000,0.599586
with_ttl,precision_recall,1.000000,0.599594
with_ttl,precision_recall,1.000000,0.599603
with_ttl,precision_recall,1.000000,0.599611
with_ttl,precision_recall,1.000000,0.599620
with_ttl,precision_recall,1.000000,0.599628
with_ttl,precision_recall,1.000000,0.599637
with_ttl,precision_recall,1.000000,0.599645
with_ttl,precision_recall,1.000000,0.599654
with_ttl,precision_recall,1.000000,0.599662
with_ttl,precision_recall,1.000000,0.599671
with_ttl,precision_recall,1.000000,0.599688
with_ttl,precision_recall,1.000000,0.599696
with_ttl,precision_recall,1.000000,0.599705
with_ttl,precision_recall,1.000000,0.599765
with_ttl,precision_recall,1.000000,0.599773
with_ttl,precision_recall,1.000000,0.599782
with_ttl,precision_recall,1.000000,0.599790
with_ttl,precision_recall,1.000000,0.599799
with_ttl,precision_recall,1.000000,0.599850
with_ttl,precision_recall,1.000000,0.599858
with_ttl,precision_recall,1.000000,0.599867
with_ttl,precision_recall,1.000000,0.599875
with_ttl,precision_recall,1.000000,0.599884
with_ttl,precision_recall,1.000000,0.599892
with_ttl,precision_recall,1.000000,0.599901
with_ttl,precision_recall,1.000000,0.599935
with_ttl,precision_recall,1.000000,0.599952
with_ttl,precision_recall,1.000000,0.599960
with_ttl,precision_recall,1.000000,0.599969
with_ttl,precision_recall,1.000000,0.599977
with_ttl,precision_recall,1.000000,0.599986
with_ttl,precision_recall,1.000000,0.599994
with_ttl,precision_recall,1.000000,0.600071
with_ttl,precision_recall,1.000000,0.600079
with_ttl,precision_recall,1.000000,0.600114
with_ttl,precision_recall,1.000000,0.600122
with_ttl,precision_recall,1.000000,0.600131
with_ttl,precision_recall,1.000000,0.600139
with_ttl,precision_recall,1.000000,0.600156
with_ttl,precision_recall,1.000000,0.600165
with_ttl,precision_recall,1.000000,0.600173
with_ttl,precision_recall,1.000000,0.600182
with_ttl,precision_recall,1.000000,0.600190
with_ttl,precision_recall,1.000000,0.600224
with_ttl,precision_recall,1.000000,0.600241
with_ttl,precision_recall,1.000000,0.600310
with_ttl,precision_recall,1.000000,0.600318
with_ttl,precision_recall,1.000000,0.600327
with_ttl,precision_recall,1.000000,0.600335
with_ttl,precision_recall,1.000000,0.600361
with_ttl,precision_recall,1.000000,0.600369
with_ttl,precision_recall,1.000000,0.600378
with_ttl,precision_recall,1.000000,0.600412
with_ttl,precision_recall,1.000000,0.600420
with_ttl,precision_recall,1.000000,0.600429
with_ttl,precision_recall,1.000000,0.600437
with_ttl,precision_recall,1.000000,0.600446
with_ttl,precision_recall,1.000000,0.600454
with_ttl,precision_recall,1.000000,0.600463
with_ttl,precision_recall,1.000000,0.600472
with_ttl,precision_recall,1.000000,0.600480
with_ttl,precision_recall,1.000000,0.600489
with_ttl,precision_recall,1.000000,0.600497
with_ttl,precision_recall,1.000000,0.600506
with_ttl,precision_recall,1.000000,0.600514
with_ttl,precision_recall,1.000000,0.600523
with_ttl,precision_recall,1.000000,0.600531
with_ttl,precision_recall,1.000000,0.600548
with_ttl,precision_recall,1.000000,0.600557
with_ttl,precision_recall,1.000000,0.600565
with_ttl,precision_recall,1.000000,0.600582
with_ttl,precision_recall,1.000000,0.600591
with_ttl,precision_recall,1.000000,0.600608
with_ttl,precision_recall,1.000000,0.600617
with_ttl,precision_recall,1.000000,0.600634
with_ttl,precision_recall,1.000000,0.600642
with_ttl,precision_recall,1.000000,0.600651
with_ttl,precision_recall,1.000000,0.600659
with_ttl,precision_recall,1.000000,0.600668
with_ttl,precision_recall,1.000000,0.600685
with_ttl,precision_recall,1.000000,0.600693
with_ttl,precision_recall,1.000000,0.600702
with_ttl,precision_recall,1.000000,0.600710
with_ttl,precision_recall,1.000000,0.600719
with_ttl,precision_recall,1.000000,0.600728
with_ttl,precision_recall,1.000000,0.600736
with_ttl,precision_recall,1.000000,0.600745
with_ttl,precision_recall,1.000000,0.600787
with_ttl,precision_recall,1.000000,0.600796
with_ttl,precision_recall,1.000000,0.600804
with_ttl,precision_recall,1.000000,0.600813
with_ttl,precision_recall,1.000000,0.600830
with_ttl,precision_recall,1.000000,0.600838
with_ttl,precision_recall,1.000000,0.600847
with_ttl,precision_recall,1.000000,0.600856
with_ttl,precision_recall,1.000000,0.600864
with_ttl,precision_recall,1.000000,0.600873
with_ttl,precision_recall,1.000000,0.600898
with_ttl,precision_recall,1.000000,0.600907
with_ttl,precision_recall,1.000000,0.600915
with_ttl,precision_recall,1.000000,0.600924
with_ttl,precision_recall,1.000000,0.600941
with_ttl,precision_recall,1.000000,0.600950
with_ttl,precision_recall,1.000000,0.600958
with_ttl,precision_recall,1.000000,0.600967
with_ttl,precision_recall,1.000000,0.600975
with_ttl,precision_recall,1.000000,0.600984
with_ttl,precision_recall,1.000000,0.600992
with_ttl,precision_recall,1.000000,0.601001
with_ttl,precision_recall,1.000000,0.601043
with_ttl,precision_recall,1.000000,0.601052
with_ttl,precision_recall,1.000000,0.601061
with_ttl,precision_recall,1.000000,0.601078
with_ttl,precision_recall,1.000000,0.601129
with_ttl,precision_recall,1.000000,0.601155
with_ttl,precision_recall,1.000000,0.601163
with_ttl,precision_recall,1.000000,0.601172
with_ttl,precision_recall,1.000000,0.601180
with_ttl,precision_recall,1.000000,0.601197
with_ttl,precision_recall,1.000000,0.601214
with_ttl,precision_recall,1.000000,0.601223
with_ttl,precision_recall,1.000000,0.601232
with_ttl,precision_recall,1.000000,0.601240
with_ttl,precision_recall,1.000000,0.601249
with_ttl,precision_recall,1.000000,0.601257
with_ttl,precision_recall,1.000000,0.601266
with_ttl,precision_recall,1.000000,0.601274
with_ttl,precision_recall,1.000000,0.601283
with_ttl,precision_recall,1.000000,0.601291
with_ttl,precision_recall,1.000000,0.601326
with_ttl,precision_recall,1.000000,0.601334
with_ttl,precision_recall,1.000000,0.601343
with_ttl,precision_recall,1.000000,0.601360
with_ttl,precision_recall,1.000000,0.601368
with_ttl,precision_recall,1.000000,0.601377
with_ttl,precision_recall,1.000000,0.601385
with_ttl,precision_recall,1.000000,0.601394
with_ttl,precision_recall,1.000000,0.601411
with_ttl,precision_recall,1.000000,0.601420
with_ttl,precision_recall,1.000000,0.601428
with_ttl,precision_recall,1.000000,0.601437
with_ttl,precision_recall,1.000000,0.601445
with_ttl,precision_recall,1.000000,0.601454
with_ttl,precision_recall,1.000000,0.601462
with_ttl,precision_recall,1.000000,0.601471
with_ttl,precision_recall,1.000000,0.601480
with_ttl,precision_recall,1.000000,0.601505
with_ttl,precision_recall,1.000000,0.601514
with_ttl,precision_recall,1.000000,0.601522
with_ttl,precision_recall,1.000000,0.601539
with_ttl,precision_recall,1.000000,0.601548
with_ttl,precision_recall,1.000000,0.601557
with_ttl,precision_recall,1.000000,0.601565
with_ttl,precision_recall,1.000000,0.601574
with_ttl,precision_recall,1.000000,0.601591
with_ttl,precision_recall,1.000000,0.601599
with_ttl,precision_recall,1.000000,0.601642
with_ttl,precision_recall,1.000000,0.601651
with_ttl,precision_recall,1.000000,0.601745
with_ttl,precision_recall,1.000000,0.601754
with_ttl,precision_recall,1.000000,0.601762
with_ttl,precision_recall,1.000000,0.601771
with_ttl,precision_recall,1.000000,0.601805
with_ttl,precision_recall,1.000000,0.601813
with_ttl,precision_recall,1.000000,0.601822
with_ttl,precision_recall,1.000000,0.601831
with_ttl,precision_recall,1.000000,0.601839
with_ttl,precision_recall,1.000000,0.601865
with_ttl,precision_recall,1.000000,0.601873
with_ttl,precision_recall,1.000000,0.601882
with_ttl,precision_recall,1.000000,0.601891
with_ttl,precision_recall,1.000000,0.601908
with_ttl,precision_recall,1.000000,0.601916
with_ttl,precision_recall,1.000000,0.601925
with_ttl,precision_recall,1.000000,0.601933
with_ttl,precision_recall,1.000000,0.601942
with_ttl,precision_recall,1.000000,0.601951
with_ttl,precision_recall,1.000000,0.601959
with_ttl,precision_recall,1.000000,0.601968
with_ttl,precision_recall,1.000000,0.601976
with_ttl,precision_recall,1.000000,0.602011
with_ttl,precision_recall,1.000000,0.602036
with_ttl,precision_recall,1.000000,0.602045
with_ttl,precision_recall,1.000000,0.602053
with_ttl,precision_recall,1.000000,0.602071
with_ttl,precision_recall,1.000000,0.602079
with_ttl,precision_recall,1.000000,0.602088
with_ttl,precision_recall,1.000000,0.602096
with_ttl,precision_recall,1.000000,0.602105
with_ttl,precision_recall,1.000000,0.602113
with_ttl,precision_recall,1.000000,0.602122
with_ttl,precision_recall,1.000000,0.602131
with_ttl,precision_recall,1.000000,0.602148
with_ttl,precision_recall,1.000000,0.602156
with_ttl,precision_recall,1.000000,0.602191
with_ttl,precision_recall,1.000000,0.602199
with_ttl,precision_recall,1.000000,0.602208
with_ttl,precision_recall,1.000000,0.602225
with_ttl,precision_recall,1.000000,0.602234
with_ttl,precision_recall,1.000000,0.602242
with_ttl,precision_recall,1.000000,0.602259
with_ttl,precision_recall,1.000000,0.602268
with_ttl,precision_recall,1.000000,0.602285
with_ttl,precision_recall,1.000000,0.602294
with_ttl,precision_recall,1.000000,0.602302
with_ttl,precision_recall,1.000000,0.602311
with_ttl,precision_recall,1.000000,0.602319
with_ttl,precision_recall,1.000000,0.602328
with_ttl,precision_recall,1.000000,0.602337
with_ttl,precision_recall,1.000000,0.602345
with_ttl,precision_recall,1.000000,0.602354
with_ttl,precision_recall,1.000000,0.602371
with_ttl,precision_recall,1.000000,0.602379
with_ttl,precision_recall,1.000000,0.602388
with_ttl,precision_recall,1.000000,0.602397
with_ttl,precision_recall,1.000000,0.602405
with_ttl,precision_recall,1.000000,0.602414
with_ttl,precision_recall,1.000000,0.602431
with_ttl,precision_recall,1.000000,0.602440
with_ttl,precision_recall,1.000000,0.602457
with_ttl,precision_recall,1.000000,0.602465
with_ttl,precision_recall,1.000000,0.602474
with_ttl,precision_recall,1.000000,0.602482
with_ttl,precision_recall,1.000000,0.602491
with_ttl,precision_recall,1.000000,0.602500
with_ttl,precision_recall,1.000000,0.602508
with_ttl,precision_recall,1.000000,0.602517
with_ttl,precision_recall,1.000000,0.602525
with_ttl,precision_recall,1.000000,0.602534
with_ttl,precision_recall,1.000000,0.602543
with_ttl,precision_recall,1.000000,0.602551
with_ttl,precision_recall,1.000000,0.602585
with_ttl,precision_recall,1.000000,0.602594
with_ttl,precision_recall,1.000000,0.602603
with_ttl,precision_recall,1.000000,0.602628
with_ttl,precision_recall,1.000000,0.602646
with_ttl,precision_recall,1.000000,0.602654
with_ttl,precision_recall,1.000000,0.602671
with_ttl,precision_recall,1.000000,0.602680
with_ttl,precision_recall,1.000000,0.602689
with_ttl,precision_recall,1.000000,0.602697
with_ttl,precision_recall,1.000000,0.602706
with_ttl,precision_recall,1.000000,0.602723
with_ttl,precision_recall,1.000000,0.602732
with_ttl,precision_recall,1.000000,0.602740
with_ttl,precision_recall,1.000000,0.602749
with_ttl,precision_recall,1.000000,0.602774
with_ttl,precision_recall,1.000000,0.602783
with_ttl,precision_recall,1.000000,0.602817
with_ttl,precision_recall,1.000000,0.602826
with_ttl,precision_recall,1.000000,0.602835
with_ttl,precision_recall,1.000000,0.602843
with_ttl,precision_recall,1.000000,0.602852
with_ttl,precision_recall,1.000000,0.602886
with_ttl,precision_recall,1.000000,0.602895
with_ttl,precision_recall,1.000000,0.602938
with_ttl,precision_recall,1.000000,0.602946
with_ttl,precision_recall,1.000000,0.602955
with_ttl,precision_recall,1.000000,0.602998
with_ttl,precision_recall,1.000000,0.603007
with_ttl,precision_recall,1.000000,0.603015
with_ttl,precision_recall,1.000000,0.603024
with_ttl,precision_recall,1.000000,0.603032
with_ttl,precision_recall,1.000000,0.603050
with_ttl,precision_recall,1.000000,0.603058
with_ttl,precision_recall,1.000000,0.603067
with_ttl,precision_recall,1.000000,0.603075
with_ttl,precision_recall,1.000000,0.603084
with_ttl,precision_recall,1.000000,0.603093
with_ttl,precision_recall,1.000000,0.603101
with_ttl,precision_recall,1.000000,0.603110
with_ttl,precision_recall,1.000000,0.603118
with_ttl,precision_recall,1.000000,0.603127
with_ttl,precision_recall,1.000000,0.603144
with_ttl,precision_recall,1.000000,0.603153
with_ttl,precision_recall,1.000000,0.603161
with_ttl,precision_recall,1.000000,0.603170
with_ttl,precision_recall,1.000000,0.603187
with_ttl,precision_recall,1.000000,0.603196
with_ttl,precision_recall,1.000000,0.603213
with_ttl,precision_recall,1.000000,0.603222
with_ttl,precision_recall,1.000000,0.603248
with_ttl,precision_recall,1.000000,0.603265
with_ttl,precision_recall,1.000000,0.603273
with_ttl,precision_recall,1.000000,0.603282
with_ttl,precision_recall,1.000000,0.603308
with_ttl,precision_recall,1.000000,0.603316
with_ttl,precision_recall,1.000000,0.603403
with_ttl,precision_recall,1.000000,0.603420
with_ttl,precision_recall,1.000000,0.603428
with_ttl,precision_recall,1.000000,0.603437
with_ttl,precision_recall,1.000000,0.603446
with_ttl,precision_recall,1.000000,0.603454
with_ttl,precision_recall,1.000000,0.603463
with_ttl,precision_recall,1.000000,0.603471
with_ttl,precision_recall,1.000000,0.603480
with_ttl,precision_recall,1.000000,0.603489
with_ttl,precision_recall,1.000000,0.603497
with_ttl,precision_recall,1.000000,0.603506
with_ttl,precision_recall,1.000000,0.603514
with_ttl,precision_recall,1.000000,0.603523
with_ttl,precision_recall,1.000000,0.603532
with_ttl,precision_recall,1.000000,0.603540
with_ttl,precision_recall,1.000000,0.603549
with_ttl,precision_recall,1.000000,0.603558
with_ttl,precision_recall,1.000000,0.603575
with_ttl,precision_recall,1.000000,0.603583
with_ttl,precision_recall,1.000000,0.603601
with_ttl,precision_recall,1.000000,0.603609
with_ttl,precision_recall,1.000000,0.603618
with_ttl,precision_recall,1.000000,0.603635
with_ttl,precision_recall,1.000000,0.603644
with_ttl,precision_recall,1.000000,0.603652
with_ttl,precision_recall,1.000000,0.603661
with_ttl,precision_recall,1.000000,0.603670
with_ttl,precision_recall,1.000000,0.603678
with_ttl,precision_recall,1.000000,0.603687
with_ttl,precision_recall,1.000000,0.603695
with_ttl,precision_recall,1.000000,0.603704
with_ttl,precision_recall,1.000000,0.603713
with_ttl,precision_recall,1.000000,0.603721
with_ttl,precision_recall,1.000000,0.603730
with_ttl,precision_recall,1.000000,0.603739
with_ttl,precision_recall,1.000000,0.603799
with_ttl,precision_recall,1.000000,0.603825
with_ttl,precision_recall,1.000000,0.603833
with_ttl,precision_recall,1.000000,0.603842
with_ttl,precision_recall,1.000000,0.603851
with_ttl,precision_recall,1.000000,0.603859
with_ttl,precision_recall,1.000000,0.603868
with_ttl,precision_recall,1.000000,0.603877
with_ttl,precision_recall,1.000000,0.603885
with_ttl,precision_recall,1.000000,0.603894
with_ttl,precision_recall,1.000000,0.603902
with_ttl,precision_recall,1.000000,0.603911
with_ttl,precision_recall,1.000000,0.603920
with_ttl,precision_recall,1.000000,0.603946
with_ttl,precision_recall,1.000000,0.603954
with_ttl,precision_recall,1.000000,0.603963
with_ttl,precision_recall,1.000000,0.603971
with_ttl,precision_recall,1.000000,0.603989
with_ttl,precision_recall,1.000000,0.603997
with_ttl,precision_recall,1.000000,0.604006
with_ttl,precision_recall,1.000000,0.604015
with_ttl,precision_recall,1.000000,0.604023
with_ttl,precision_recall,1.000000,0.604058
with_ttl,precision_recall,1.000000,0.604066
with_ttl,precision_recall,1.000000,0.604075
with_ttl,precision_recall,1.000000,0.604084
